,model,truevals,predvals
7499,model_5,0.3782,0.41446388
7500,model_5,0.3507,0.40535843
7501,model_5,0.4007,0.38988435
7502,model_5,0.4897,0.40982044
7503,model_5,0.0061,0.049170874
7504,model_5,-0.2441,0.0002261321
7505,model_5,-0.2667,-0.20715718
7506,model_5,0.3256,0.33031806
7507,model_5,0.0278,0.016922988
7508,model_5,0.522,0.5137385
7509,model_5,-0.0803,-0.09880915
7510,model_5,0.2214,0.1858789
7511,model_5,0.1195,0.115855984
7512,model_5,0.5497,0.6022928
7513,model_5,0.0584,0.028498057
7514,model_5,-0.0546,-0.03881486
7515,model_5,0.3618,0.40069216
7516,model_5,-0.0266,0.04567857
7517,model_5,0.7383,0.62976086
7518,model_5,0.4452,0.4546258
7519,model_5,0.0618,-0.031656355
7520,model_5,0.3014,0.3376753
7521,model_5,0.0412,0.023763971
7522,model_5,0.0754,0.032830138
7523,model_5,0.2323,0.23126696
7524,model_5,0.129,0.111763254
7525,model_5,-0.1852,-0.19391431
7526,model_5,0.0586,0.003054637
7527,model_5,0.4307,0.44995952
7528,model_5,0.0009,-0.01650295
7529,model_5,0.1341,0.09987824
7530,model_5,0.088,0.056696113
7531,model_5,0.317,0.2814444
7532,model_5,0.0333,0.0030012424
7533,model_5,-0.0535,-0.02542689
7534,model_5,0.4628,0.39020026
7535,model_5,0.0758,0.020594802
7536,model_5,0.1737,0.13790293
7537,model_5,0.2798,0.31951603
7538,model_5,-0.0352,0.01895708
7539,model_5,0.2469,0.29020423
7540,model_5,0.4488,0.45242214
7541,model_5,0.1244,0.16611679
7542,model_5,0.3142,0.25535187
7543,model_5,0.2088,0.17832397
7544,model_5,0.1047,0.13987301
7545,model_5,0.0542,0.08770476
7546,model_5,0.594,0.5914014
7547,model_5,0.1575,0.16442056
7548,model_5,0.4553,0.5323301
7549,model_5,0.5147,0.6066336
7550,model_5,0.3859,0.3639995
7551,model_5,-0.011,-0.007057019
7552,model_5,0.191,0.18012975
7553,model_5,-0.1217,-0.13239923
7554,model_5,0.0613,0.084039345
7555,model_5,0.0995,0.14672172
7556,model_5,0.17,0.16765644
7557,model_5,0.0721,0.13149704
7558,model_5,0.034,0.054723606
7559,model_5,0.4836,0.47352767
7560,model_5,0.3355,0.29907238
7561,model_5,0.2584,0.29056758
7562,model_5,0.4338,0.4209237
7563,model_5,0.3421,0.40031722
7564,model_5,0.0531,0.05866686
7565,model_5,0.1993,0.16844402
7566,model_5,0.1738,0.17674176
7567,model_5,-0.0583,-0.1840859
7568,model_5,0.3243,0.30444115
7569,model_5,0.8565,0.8904279
7570,model_5,-0.052,-0.019186322
7571,model_5,0.8588,0.7952942
7572,model_5,0.0077,0.017130189
7573,model_5,0.4212,0.35733974
7574,model_5,-0.205,-0.18565483
7575,model_5,0.7088,0.68432707
7576,model_5,0.156,0.2632277
7577,model_5,0.1977,0.096518494
7578,model_5,0.3191,0.2495511
7579,model_5,0.3547,0.36455297
7580,model_5,0.4533,0.41961902
7581,model_5,0.2233,0.24961565
7582,model_5,0.2652,0.28232035
7583,model_5,0.8498,0.8263417
7584,model_5,0.0997,0.104590505
7585,model_5,0.1391,0.04859205
7586,model_5,-0.0899,-0.18404995
7587,model_5,0.3812,0.3110211
7588,model_5,0.2053,0.22800337
7589,model_5,0.1387,0.22621973
7590,model_5,0.1988,0.18833761
7591,model_5,0.2538,0.22270323
7592,model_5,0.4954,0.46062025
7593,model_5,0.1239,-0.09158072
7594,model_5,0.1201,0.11498651
7595,model_5,0.7626,0.7374587
7596,model_5,0.6754,0.67301077
7597,model_5,0.0445,0.098565295
7598,model_5,0.3562,0.37524676
7599,model_5,0.695,0.6940584
7600,model_5,0.1571,0.18417525
7601,model_5,0.3424,0.29652572
7602,model_5,0.2698,0.2100632
7603,model_5,0.0662,0.07164452
7604,model_5,0.1604,0.117436215
7605,model_5,-0.2069,-0.16343671
7606,model_5,0.0925,0.0012806389
7607,model_5,0.3833,0.3508914
7608,model_5,0.0551,0.02535487
7609,model_5,0.4173,0.4277493
7610,model_5,0.1471,0.13303748
7611,model_5,0.239,0.20978083
7612,model_5,0.0615,0.12216459
7613,model_5,-0.121,-0.07551888
7614,model_5,0.508,0.5338866
7615,model_5,0.1788,0.19680999
7616,model_5,0.1813,0.23501574
7617,model_5,0.4837,0.43991512
7618,model_5,0.4034,0.32539737
7619,model_5,0.516,0.4714676
7620,model_5,0.1309,0.102938175
7621,model_5,0.1019,0.05564897
7622,model_5,0.2802,0.2867844
7623,model_5,0.5535,0.54137623
7624,model_5,0.1515,0.24887238
7625,model_5,0.0072,-0.027097803
7626,model_5,0.1939,0.21228997
7627,model_5,-0.0453,-0.008159783
7628,model_5,0.1845,0.07961176
7629,model_5,0.6,0.5580502
7630,model_5,0.7875,0.78042465
7631,model_5,0.3052,0.27650344
7632,model_5,0.0214,0.41262475
7633,model_5,-0.0389,0.09880857
7634,model_5,0.1277,0.067138866
7635,model_5,0.1638,0.103321806
7636,model_5,0.1365,0.11030252
7637,model_5,0.1018,0.11413353
7638,model_5,0.559,0.5347861
7639,model_5,0.2306,0.13023897
7640,model_5,0.1817,0.21570887
7641,model_5,0.3523,0.25629878
7642,model_5,0.1933,0.24741586
7643,model_5,0.1334,0.118027404
7644,model_5,0.3723,0.36494008
7645,model_5,0.8032,0.7901855
7646,model_5,-0.2069,-0.25054723
7647,model_5,0.0572,0.089309275
7648,model_5,-0.1588,-0.23430862
7649,model_5,0.1902,0.16108748
7650,model_5,0.2198,0.22448479
7651,model_5,0.2062,0.22749111
7652,model_5,0.2178,0.19694936
7653,model_5,0.5964,0.4281623
7654,model_5,0.6139,0.5613902
7655,model_5,0.8674,0.86912954
7656,model_5,0.1727,0.08718932
7657,model_5,0.6951,0.7159491
7658,model_5,0.0993,0.1462457
7659,model_5,0.2609,0.32706404
7660,model_5,-0.0737,-0.044820882
7661,model_5,0.1199,0.071356334
7662,model_5,0.5871,0.62107235
7663,model_5,-0.0262,-0.03334918
7664,model_5,0.0015,-0.03520385
7665,model_5,-0.0839,-0.063681915
7666,model_5,0.1463,0.13964342
7667,model_5,0.372,0.344598
7668,model_5,-0.2334,-0.23324956
7669,model_5,0.5,0.4185338
7670,model_5,0.1008,0.07496707
7671,model_5,0.0595,0.067737624
7672,model_5,0.1666,0.10964527
7673,model_5,0.0456,0.08367032
7674,model_5,0.1695,0.15076034
7675,model_5,0.1122,0.10265899
7676,model_5,0.5221,0.51396036
7677,model_5,0.2872,0.28511888
7678,model_5,0.2908,0.28582224
7679,model_5,0.3371,0.33026534
7680,model_5,0.2536,0.21872444
7681,model_5,0.2987,0.37642288
7682,model_5,0.0344,0.046066172
7683,model_5,-0.0008,0.10148084
7684,model_5,0.3776,0.41927725
7685,model_5,0.1389,0.1797096
7686,model_5,0.5696,0.5481718
7687,model_5,0.6434,0.6102922
7688,model_5,0.0497,0.060495656
7689,model_5,0.1627,0.14199014
7690,model_5,-0.0176,0.03946474
7691,model_5,0.8162,0.8968316
7692,model_5,0.2964,0.33753818
7693,model_5,0.6381,0.6782851
7694,model_5,0.3905,0.30979568
7695,model_5,0.0912,0.085920215
7696,model_5,0.231,0.08190082
7697,model_5,0.3373,0.37103078
7698,model_5,0.2965,0.34778765
7699,model_5,0.1444,0.17790063
7700,model_5,0.4532,0.35691136
7701,model_5,0.122,0.041190226
7702,model_5,0.628,0.6542681
7703,model_5,0.2851,0.2525881
7704,model_5,0.03,0.001106163
7705,model_5,-0.0039,-0.03586129
7706,model_5,-0.0154,0.017999973
7707,model_5,0.1912,0.17285769
7708,model_5,0.2824,0.27404475
7709,model_5,0.2118,0.28660816
7710,model_5,0.1922,0.17541145
7711,model_5,0.3824,0.39132667
7712,model_5,0.02,0.061745834
7713,model_5,0.3946,0.27489907
7714,model_5,0.0635,0.112857565
7715,model_5,-0.039,-0.04274657
7716,model_5,0.4585,0.32755637
7717,model_5,0.3243,0.3239522
7718,model_5,0.1648,0.106766775
7719,model_5,0.1987,0.096932635
7720,model_5,0.1872,0.13157324
7721,model_5,0.1378,0.13120468
7722,model_5,-0.099,-0.12072997
7723,model_5,0.2793,0.09801042
7724,model_5,0.3316,0.2485549
7725,model_5,0.1795,0.14120202
7726,model_5,0.1547,0.11154862
7727,model_5,-0.1771,-0.2418467
7728,model_5,0.0196,0.010933742
7729,model_5,0.1495,0.21547821
7730,model_5,0.3225,0.32675755
7731,model_5,0.0093,-0.0079634115
7732,model_5,0.1619,0.13037048
7733,model_5,0.1378,0.05607482
7734,model_5,-0.0671,-0.11644642
7735,model_5,0.0388,0.036674418
7736,model_5,0.4338,0.43978518
7737,model_5,0.1449,0.18598181
7738,model_5,0.1351,0.11477108
7739,model_5,0.2102,0.0040492746
7740,model_5,0.3019,0.27949086
7741,model_5,-0.1359,-0.024494234
7742,model_5,0.0403,0.082391754
7743,model_5,0.4138,0.4040087
7744,model_5,0.196,0.17475228
7745,model_5,0.025,0.079952896
7746,model_5,0.0448,0.06575909
7747,model_5,0.1714,0.17554335
7748,model_5,0.7873,0.73745275
7749,model_5,0.0168,0.028550431
7750,model_5,0.3336,0.30966586
7751,model_5,-0.1008,-0.0795949
7752,model_5,0.336,0.36908454
7753,model_5,0.1174,0.16193879
7754,model_5,-0.0528,-0.09510863
7755,model_5,0.6153,0.6321821
7756,model_5,0.0935,0.09252224
7757,model_5,-0.1282,-0.052812457
7758,model_5,0.3772,0.29632136
7759,model_5,0.3381,0.26517582
7760,model_5,0.4151,0.44402257
7761,model_5,-0.1532,-0.14623125
7762,model_5,0.1122,0.15313165
7763,model_5,0.2025,0.269394
7764,model_5,0.487,0.49302807
7765,model_5,0.2475,0.24788065
7766,model_5,0.1275,0.1395297
7767,model_5,0.2696,0.26564142
7768,model_5,0.3628,0.38993692
7769,model_5,0.4541,0.45003906
7770,model_5,-0.1636,-0.12146264
7771,model_5,0.0396,0.1010285
7772,model_5,0.0041,0.07183526
7773,model_5,-0.0169,-0.053254828
7774,model_5,0.1009,0.10059425
7775,model_5,-0.1121,-0.12533315
7776,model_5,0.3194,0.32657778
7777,model_5,0.1527,0.1070264
7778,model_5,0.7047,0.68511134
7779,model_5,0.1183,0.073601924
7780,model_5,0.2584,0.31968796
7781,model_5,-0.1028,-0.07539986
7782,model_5,0.3608,0.3455189
7783,model_5,0.0576,0.07461108
7784,model_5,0.4577,0.38567477
7785,model_5,0.4063,0.3344183
7786,model_5,0.0818,0.16961025
7787,model_5,0.2836,0.20644854
7788,model_5,0.5066,0.52840537
7789,model_5,0.4282,0.457916
7790,model_5,0.67,0.5904129
7791,model_5,0.4959,0.47529858
7792,model_5,0.2656,0.24894203
7793,model_5,-0.0384,-0.0064833765
7794,model_5,0.1246,0.095624916
7795,model_5,0.4572,0.48613507
7796,model_5,0.3305,0.28231895
7797,model_5,0.3568,0.31306553
7798,model_5,0.3911,0.41121113
7799,model_5,0.0545,0.16522636
7800,model_5,0.01,-0.0017864392
7801,model_5,0.0781,0.0019005681
7802,model_5,-0.1036,0.018538676
7803,model_5,0.1,0.031294875
7804,model_5,0.6253,0.63635373
7805,model_5,0.1911,0.20739342
7806,model_5,0.3308,0.26184335
7807,model_5,0.0041,-0.023215378
7808,model_5,0.1375,0.14374053
7809,model_5,0.3768,0.279864
7810,model_5,0.2134,0.19266601
7811,model_5,0.0861,0.1297797
7812,model_5,0.2894,0.19005805
7813,model_5,0.4128,0.38997072
7814,model_5,0.3812,0.36855555
7815,model_5,0.147,0.24313106
7816,model_5,0.7102,0.6875699
7817,model_5,0.4021,0.36764073
7818,model_5,0.1532,0.2135561
7819,model_5,0.2071,0.25950184
7820,model_5,0.1293,0.12155305
7821,model_5,0.0626,0.11602437
7822,model_5,0.3771,0.34857205
7823,model_5,0.3758,0.43614414
7824,model_5,0.2291,0.2821492
7825,model_5,0.8525,0.7650345
7826,model_5,0.5083,0.4944767
7827,model_5,0.0404,-0.009382684
7828,model_5,0.496,0.45299107
7829,model_5,0.0823,0.07278332
7830,model_5,0.0519,0.07773384
7831,model_5,0.0538,0.097764574
7832,model_5,0.7802,0.71164465
7833,model_5,0.0349,0.11396237
7834,model_5,0.5019,0.582892
7835,model_5,0.2279,0.13407804
7836,model_5,0.5218,0.50390035
7837,model_5,0.266,0.2515283
7838,model_5,0.1681,0.26060203
7839,model_5,0.112,0.12216617
7840,model_5,0.0314,0.08094917
7841,model_5,0.2514,0.19478573
7842,model_5,0.1654,0.22736745
7843,model_5,0.2911,0.24477716
7844,model_5,0.1324,0.1385528
7845,model_5,0.1451,0.1888857
7846,model_5,0.2122,0.058543473
7847,model_5,0.4885,0.45742205
7848,model_5,0.1422,0.13254516
7849,model_5,0.893,0.850218
7850,model_5,0.172,0.0781944
7851,model_5,0.0872,0.06432378
7852,model_5,0.3202,0.27424884
7853,model_5,0.4865,0.5264485
7854,model_5,0.3982,0.37946793
7855,model_5,0.045,0.061809443
7856,model_5,0.3512,0.39912003
7857,model_5,0.2605,0.21876563
7858,model_5,0.5737,0.5575687
7859,model_5,0.7863,0.77868885
7860,model_5,0.1633,0.37489852
7861,model_5,0.1534,0.19896711
7862,model_5,0.1058,0.03641372
7863,model_5,-0.0711,-0.03473031
7864,model_5,0.3967,0.36626542
7865,model_5,0.2556,0.2943069
7866,model_5,0.2316,0.07956956
7867,model_5,0.0237,-0.09557551
7868,model_5,-0.1965,-0.15201996
7869,model_5,0.1664,0.16469474
7870,model_5,-0.044,0.17744404
7871,model_5,0.4254,0.56607574
7872,model_5,0.5146,0.523416
7873,model_5,0.5227,0.55773306
7874,model_5,0.3813,0.3654107
7875,model_5,0.2022,0.1927634
7876,model_5,0.174,0.19768254
7877,model_5,0.4442,0.3049124
7878,model_5,0.1327,0.14208382
7879,model_5,0.1344,0.11349042
7880,model_5,0.0602,0.03316521
7881,model_5,0.1259,0.15260155
7882,model_5,-0.085,-0.028935436
7883,model_5,0.6118,0.5982305
7884,model_5,0.0827,0.08648342
7885,model_5,0.468,0.41890132
7886,model_5,0.8082,0.82111555
7887,model_5,0.0236,0.023691133
7888,model_5,0.0834,0.10192135
7889,model_5,0.0741,0.11882383
7890,model_5,-0.0312,-0.030361153
7891,model_5,0.4812,0.44859752
7892,model_5,0.1985,0.18794358
7893,model_5,0.5729,0.5089015
7894,model_5,0.806,0.82673067
7895,model_5,0.0111,-0.040551867
7896,model_5,0.3479,0.37201247
7897,model_5,0.2207,0.26639387
7898,model_5,0.1676,0.13872828
7899,model_5,0.1055,0.17445742
7900,model_5,0.128,0.13345616
7901,model_5,0.0259,0.037259154
7902,model_5,0.1212,0.16635238
7903,model_5,0.1985,0.23852365
7904,model_5,0.0954,0.11361836
7905,model_5,0.5642,0.5098337
7906,model_5,0.1757,0.16918866
7907,model_5,0.1588,0.06308516
7908,model_5,0.2185,0.20961365
7909,model_5,0.0539,0.0445771
7910,model_5,0.7087,0.67829853
7911,model_5,0.1029,0.21956484
7912,model_5,-0.0829,-0.051019114
7913,model_5,0.3109,0.32105997
7914,model_5,0.3895,0.32547596
7915,model_5,-0.1633,0.033633757
7916,model_5,0.2135,0.16596435
7917,model_5,0.1851,0.3698113
7918,model_5,0.2973,0.33155558
7919,model_5,0.0036,-0.0076773227
7920,model_5,0.41,0.36083946
7921,model_5,0.0959,0.10119905
7922,model_5,0.0548,0.1214184
7923,model_5,0.0076,-0.03349573
7924,model_5,-0.0779,-0.09225902
7925,model_5,0.08,0.17719594
7926,model_5,0.2207,0.3332162
7927,model_5,0.4413,0.36786315
7928,model_5,0.0658,0.022894174
7929,model_5,0.3493,0.2704265
7930,model_5,0.2391,0.30139107
7931,model_5,0.023,-0.035824414
7932,model_5,0.594,0.65278727
7933,model_5,0.3332,0.3325718
7934,model_5,0.482,0.5049377
7935,model_5,0.2071,0.11315769
7936,model_5,0.8894,0.91811216
7937,model_5,0.0461,0.06764616
7938,model_5,0.2497,0.20015483
7939,model_5,-0.2304,-0.23910947
7940,model_5,0.3956,0.30477256
7941,model_5,0.155,0.4252214
7942,model_5,0.5459,0.5909521
7943,model_5,0.1457,0.1116713
7944,model_5,0.611,0.665172
7945,model_5,-0.0513,-0.03345932
7946,model_5,0.2687,0.24638985
7947,model_5,0.0447,0.05192054
7948,model_5,0.513,0.37775722
7949,model_5,0.2302,0.32468247
7950,model_5,0.5604,0.608523
7951,model_5,0.6187,0.6254346
7952,model_5,0.1463,0.10029237
7953,model_5,0.2603,0.22265148
7954,model_5,0.0076,0.00295826
7955,model_5,0.0315,0.017622374
7956,model_5,0.1645,0.2681175
7957,model_5,0.2143,0.26262227
7958,model_5,0.329,0.21938093
7959,model_5,-0.0139,-0.033037953
7960,model_5,0.3738,0.44791496
7961,model_5,0.1203,0.10618746
7962,model_5,0.0547,0.31562912
7963,model_5,0.2056,0.17323144
7964,model_5,0.1251,0.14346251
7965,model_5,0.2334,0.12485849
7966,model_5,0.2282,0.20847121
7967,model_5,-0.0475,-0.11989224
7968,model_5,0.1753,0.109705254
7969,model_5,0.2433,0.1894163
7970,model_5,0.3039,0.35602343
7971,model_5,0.2911,0.27319893
7972,model_5,0.5312,0.5573283
7973,model_5,0.0045,-0.005753104
7974,model_5,0.2446,0.28859827
7975,model_5,0.0783,0.113480076
7976,model_5,0.1593,0.15906821
7977,model_5,0.7371,0.7453522
7978,model_5,0.4262,0.37124136
7979,model_5,0.4948,0.3662619
7980,model_5,0.169,0.11774199
7981,model_5,0.1676,0.21393849
7982,model_5,0.2038,0.18541227
7983,model_5,0.1706,0.16406865
7984,model_5,0.4307,0.41764086
7985,model_5,0.1734,0.13417059
7986,model_5,0.2079,0.1123904
7987,model_5,0.1839,0.12332775
7988,model_5,0.2274,0.2092617
7989,model_5,0.2536,0.39129162
7990,model_5,0.374,0.37852073
7991,model_5,0.5417,0.4440421
7992,model_5,0.815,0.8649916
7993,model_5,0.2078,0.17791249
7994,model_5,0.1419,0.2180668
7995,model_5,0.2589,0.27523535
7996,model_5,0.281,0.26749605
7997,model_5,0.5114,0.50493497
7998,model_5,0.0358,0.033085637
7999,model_5,0.7986,0.78915393
8000,model_5,0.6542,0.6657199
8001,model_5,0.088,0.08810082
8002,model_5,0.025,0.016503677
8003,model_5,-0.0112,-0.044133533
8004,model_5,0.3338,0.31825387
8005,model_5,0.2818,0.31108034
8006,model_5,0.269,0.23162773
8007,model_5,-0.0424,-0.03132851
8008,model_5,0.1803,0.15663804
8009,model_5,0.169,0.1738395
8010,model_5,0.236,0.2524464
8011,model_5,0.2198,0.2713018
8012,model_5,0.1866,0.21186064
8013,model_5,0.4248,0.33382505
8014,model_5,0.2512,0.28708285
8015,model_5,0.2158,0.23696119
8016,model_5,-0.1,-0.092268854
8017,model_5,-0.5749,0.0024484838
8018,model_5,0.0946,0.092676125
8019,model_5,0.8552,0.8445164
8020,model_5,-0.1193,-0.118127644
8021,model_5,0.5345,0.52355057
8022,model_5,-0.0114,-0.027737807
8023,model_5,0.2066,0.2165892
8024,model_5,0.0119,0.07942404
8025,model_5,-0.1535,-0.12605456
8026,model_5,0.3214,0.3041468
8027,model_5,0.3994,0.3335799
8028,model_5,0.0641,0.090883374
8029,model_5,0.4663,0.49173534
8030,model_5,-0.0225,0.02259482
8031,model_5,0.5976,0.6121902
8032,model_5,0.2496,0.2985124
8033,model_5,0.2314,0.20630163
8034,model_5,0.0476,0.04617177
8035,model_5,0.2053,0.17305584
8036,model_5,0.3204,0.40048394
8037,model_5,0.3088,0.22808471
8038,model_5,-0.142,-0.06949674
8039,model_5,0.3433,0.265284
8040,model_5,0.252,0.20447722
8041,model_5,0.2221,0.21608101
8042,model_5,0.2191,0.21150179
8043,model_5,0.2066,0.27466086
8044,model_5,0.0754,0.04795418
8045,model_5,0.1489,0.115743764
8046,model_5,0.1556,0.10957132
8047,model_5,0.2323,0.2439095
8048,model_5,0.1005,0.08035605
8049,model_5,0.4096,0.40340954
8050,model_5,0.1339,0.1856574
8051,model_5,0.3487,0.29924214
8052,model_5,0.144,0.08618617
8053,model_5,-0.047,0.12999497
8054,model_5,0.0231,0.023655742
8055,model_5,0.0609,0.06163266
8056,model_5,0.929,0.9522454
8057,model_5,0.6836,0.70070314
8058,model_5,0.4013,0.27704597
8059,model_5,0.4146,0.4608661
8060,model_5,0.1216,0.050328374
8061,model_5,0.2479,0.3040331
8062,model_5,0.2411,0.36152858
8063,model_5,0.0501,0.093218304
8064,model_5,0.2792,0.30830282
8065,model_5,0.3772,0.344365
8066,model_5,0.5453,0.46249604
8067,model_5,0.0991,0.08793616
8068,model_5,0.8317,0.8104372
8069,model_5,0.4374,0.43392348
8070,model_5,0.0686,0.116829045
8071,model_5,0.3364,0.2794652
8072,model_5,0.298,0.26859307
8073,model_5,0.1833,0.30706656
8074,model_5,0.1203,0.1938933
8075,model_5,0.4889,0.49867785
8076,model_5,0.3597,0.3485648
8077,model_5,0.1821,0.17694302
8078,model_5,0.6694,0.6704275
8079,model_5,0.386,0.35880184
8080,model_5,0.1627,0.093729004
8081,model_5,0.4063,0.27511394
8082,model_5,0.2047,0.25129825
8083,model_5,0.4378,0.42510086
8084,model_5,0.2944,0.28060308
8085,model_5,0.0882,0.056563653
8086,model_5,0.477,0.41064626
8087,model_5,0.0561,0.12047061
8088,model_5,0.2365,0.21870087
8089,model_5,0.4709,0.3416795
8090,model_5,0.3123,0.22656967
8091,model_5,0.1103,0.14776827
8092,model_5,0.5381,0.4795381
8093,model_5,-0.0282,-0.021187492
8094,model_5,-0.1078,-0.092661425
8095,model_5,0.1588,0.1797284
8096,model_5,0.312,0.27897772
8097,model_5,0.6709,0.6939921
8098,model_5,0.1096,0.09362015
8099,model_5,0.5135,0.60447
8100,model_5,0.1184,0.108586535
8101,model_5,-0.0023,-0.0103803575
8102,model_5,0.4592,0.4543117
8103,model_5,0.3461,0.3382154
8104,model_5,0.7936,0.8127709
8105,model_5,0.468,0.5424765
8106,model_5,-0.0229,-0.13226125
8107,model_5,0.8707,0.878135
8108,model_5,0.3845,0.3941057
8109,model_5,0.4534,0.3958633
8110,model_5,0.314,0.3315968
8111,model_5,0.5015,0.29873198
8112,model_5,0.3327,0.34382483
8113,model_5,0.1622,0.26215374
8114,model_5,0.1257,0.10050732
8115,model_5,0.3908,0.39293754
8116,model_5,0.108,0.111725315
8117,model_5,0.3197,0.29931837
8118,model_5,0.1599,0.029755995
8119,model_5,0.4747,0.40521896
8120,model_5,0.5028,0.5324015
8121,model_5,0.5039,0.4381588
8122,model_5,0.3143,0.15715902
8123,model_5,0.2406,0.24637751
8124,model_5,0.3679,0.37073988
8125,model_5,0.3705,0.19733916
8126,model_5,0.7953,0.80685836
8127,model_5,-0.0161,-0.0036771842
8128,model_5,0.311,0.425094
8129,model_5,0.2225,0.19914967
8130,model_5,0.4598,0.5130492
8131,model_5,0.2595,0.20926914
8132,model_5,0.4819,0.4244165
8133,model_5,0.2515,0.20491655
8134,model_5,-0.13,-0.19654593
8135,model_5,0.5165,0.53091896
8136,model_5,0.331,0.32004225
8137,model_5,0.295,0.31146264
8138,model_5,0.1406,0.13323581
8139,model_5,0.467,0.37949485
8140,model_5,0.391,0.46358594
8141,model_5,0.2831,0.2350049
8142,model_5,0.0039,0.041890055
8143,model_5,-0.1949,-0.056150936
8144,model_5,0.8661,0.8627261
8145,model_5,0.3169,0.22255155
8146,model_5,0.1683,0.30279997
8147,model_5,0.0904,0.12273131
8148,model_5,0.1558,0.12979567
8149,model_5,0.2756,0.31575233
8150,model_5,0.2354,0.14623627
8151,model_5,0.2313,0.14798665
8152,model_5,-0.2592,-0.22199552
8153,model_5,0.47,0.49592486
8154,model_5,0.3482,0.41811258
8155,model_5,0.2288,0.19701578
8156,model_5,0.1333,-0.011964198
8157,model_5,0.0752,0.11713029
8158,model_5,0.5703,0.63808936
8159,model_5,0.1318,0.13229759
8160,model_5,0.4238,0.5402617
8161,model_5,0.1957,0.16095816
8162,model_5,-0.0309,-0.07698108
8163,model_5,-0.2026,-0.13670154
8164,model_5,0.1492,0.11354268
8165,model_5,0.101,0.13287999
8166,model_5,0.4566,0.47328472
8167,model_5,0.5861,0.5824551
8168,model_5,0.5031,0.52643627
8169,model_5,0.286,0.19088827
8170,model_5,-0.1244,-0.072242856
8171,model_5,-0.0963,-0.12669323
8172,model_5,0.1343,0.08405754
8173,model_5,-0.0445,-0.05878271
8174,model_5,0.3268,0.23476942
8175,model_5,0.0759,0.06549983
8176,model_5,-0.0004,-0.0061529935
8177,model_5,0.1804,0.16189288
8178,model_5,0.3891,0.38307637
8179,model_5,0.476,0.45912766
8180,model_5,0.1044,0.41532433
8181,model_5,0.1481,0.12989782
8182,model_5,0.2509,0.24236159
8183,model_5,-0.0014,-0.016618747
8184,model_5,0.0709,0.07388348
8185,model_5,0.0406,0.055584665
8186,model_5,0.9323,0.9263562
8187,model_5,0.2264,0.20748742
8188,model_5,0.0986,0.058720008
8189,model_5,0.0672,0.15810646
8190,model_5,0.0755,-0.0062452243
8191,model_5,0.197,0.28962982
8192,model_5,0.516,0.52233315
8193,model_5,0.2858,0.28505346
8194,model_5,0.8269,0.79085654
8195,model_5,0.9665,0.9884965
8196,model_5,0.2358,0.16458778
8197,model_5,-0.1734,-0.17439894
8198,model_5,0.4393,0.41601005
8199,model_5,-0.14,-0.19370617
8200,model_5,0.5755,0.58020836
8201,model_5,0.6711,0.543747
8202,model_5,0.2002,0.23563327
8203,model_5,0.1867,0.15213184
8204,model_5,0.3063,0.28494292
8205,model_5,0.7297,0.64953
8206,model_5,0.1701,0.1795897
8207,model_5,0.3475,0.35351002
8208,model_5,0.0842,0.045539524
8209,model_5,-0.0014,0.054036114
8210,model_5,0.1991,0.19333182
8211,model_5,0.1758,0.19630429
8212,model_5,-0.0328,0.028414067
8213,model_5,0.1432,0.00779055
8214,model_5,0.1607,0.16093831
8215,model_5,0.0929,0.100917384
8216,model_5,0.1573,0.16414563
8217,model_5,-0.0366,-0.050724316
8218,model_5,0.1659,0.26290324
8219,model_5,0.6421,0.70469606
8220,model_5,0.1158,0.063256435
8221,model_5,0.5968,0.5886517
8222,model_5,0.4382,0.19012289
8223,model_5,-0.0089,0.09209931
8224,model_5,0.7888,0.75773233
8225,model_5,0.1321,0.17364733
8226,model_5,0.1556,0.1637933
8227,model_5,0.1571,0.09997736
8228,model_5,0.2813,0.29119623
8229,model_5,-0.0553,-0.017607182
8230,model_5,-0.0286,0.1372477
8231,model_5,0.0898,0.12255852
8232,model_5,0.256,0.1908705
8233,model_5,0.1174,0.10005167
8234,model_5,-0.1422,0.01582802
8235,model_5,0.2153,0.2775972
8236,model_5,0.089,0.1417446
8237,model_5,0.1971,0.20037267
8238,model_5,0.1902,0.23238909
8239,model_5,0.5737,0.6102539
8240,model_5,-0.0696,-0.067797974
8241,model_5,0.3303,0.32310408
8242,model_5,0.32,0.34959072
8243,model_5,-0.0404,-0.054934576
8244,model_5,0.0821,0.049937688
8245,model_5,0.0895,0.27099237
8246,model_5,0.3422,0.31562322
8247,model_5,0.6671,0.6234978
8248,model_5,0.1434,0.1415159
8249,model_5,0.0903,0.080049664
8250,model_5,-0.0377,-0.08701418
8251,model_5,0.2015,0.2749395
8252,model_5,-0.2146,-0.10070224
8253,model_5,0.4999,0.44491035
8254,model_5,0.1687,0.13967237
8255,model_5,0.1481,0.24217731
8256,model_5,-0.0119,-0.059640083
8257,model_5,0.1368,0.23477636
8258,model_5,0.532,0.47144055
8259,model_5,0.1131,0.12396144
8260,model_5,0.2654,0.22147597
8261,model_5,0.5252,0.4922346
8262,model_5,0.102,0.076493174
8263,model_5,0.1438,0.12899686
8264,model_5,0.3371,0.2453527
8265,model_5,-0.1646,-0.1118363
8266,model_5,0.0757,0.12436384
8267,model_5,0.3713,0.31177703
8268,model_5,0.261,0.2027754
8269,model_5,0.4555,0.38361838
8270,model_5,0.523,0.5546673
